gameID,Date,Team,RA_ROW,Opponent,Month,Year,Game,Home,B2B,Opp.B2B,Diff,PTS,Opp.PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FGM,Opp.FGA,Opp.FG%,Opp.3PM,Opp.3PA,Opp.3P%,Opp.FTM,Opp.FTA,Opp.FT%,Opp.ORB,Opp.TRB,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
37TOR42016,1/12/2015,TOR,FALSE,DET,1,2015,37,1,0,0,-3,111,114,47,87,0.54,7,27,0.259,10,14,0.714,10,42,29,4,7,18,20,41,96,0.427,7,21,0.333,25,31,0.806,17,46,24,10,4,8,15
38TOR42018,1/14/2015,TOR,FALSE,PHI,1,2015,38,1,0,1,16,100,84,38,82,0.463,10,29,0.345,14,22,0.636,10,49,26,7,2,17,24,31,80,0.388,3,19,0.158,19,31,0.613,11,45,13,10,8,12,22
39TOR42020,1/16/2015,TOR,FALSE,ATL,1,2015,39,1,0,0,-21,89,110,35,82,0.427,6,25,0.24,13,17,0.765,12,35,20,7,3,17,16,42,69,0.609,12,23,0.522,14,16,0.875,4,32,30,7,6,17,17
40TOR42022,1/18/2015,TOR,FALSE,NOP,1,2015,40,1,0,0,-2,93,95,31,72,0.431,7,25,0.28,24,29,0.828,7,37,18,9,5,15,18,39,82,0.476,5,17,0.294,12,20,0.6,11,41,19,8,2,17,20
41TOR42023,1/19/2015,TOR,FALSE,MIL,1,2015,41,0,1,0,3,92,89,36,90,0.4,6,24,0.25,14,24,0.583,20,54,17,9,5,15,20,34,76,0.447,5,18,0.278,16,25,0.64,11,43,22,12,5,16,22
42TOR42025,1/21/2015,TOR,TRUE,MEM,1,2015,42,0,0,0,-6,86,92,27,85,0.318,5,28,0.179,27,32,0.844,21,50,14,6,6,14,25,34,74,0.459,1,7,0.143,23,29,0.793,9,45,15,6,8,13,24
43TOR42027,1/23/2015,TOR,TRUE,PHI,1,2015,43,0,0,0,5,91,86,33,80,0.413,6,24,0.25,19,24,0.792,13,42,19,11,5,14,17,31,81,0.383,9,29,0.31,15,18,0.833,15,48,21,9,6,18,19
44TOR42029,1/25/2015,TOR,TRUE,DET,1,2015,44,1,0,1,4,114,110,43,81,0.531,5,15,0.333,23,29,0.793,6,37,23,9,5,8,21,41,90,0.456,12,34,0.353,16,23,0.696,14,44,24,5,2,14,21
45TOR42031,1/27/2015,TOR,TRUE,IND,1,2015,45,0,0,0,13,104,91,34,73,0.466,9,26,0.346,27,34,0.794,8,42,21,9,6,10,27,34,82,0.415,7,18,0.389,16,23,0.696,11,43,22,4,3,14,22
46TOR42032,1/28/2015,TOR,TRUE,SAC,1,2015,46,1,1,0,17,119,102,43,84,0.512,17,34,0.5,16,19,0.842,11,39,29,12,4,16,24,35,73,0.479,7,17,0.412,25,29,0.862,6,31,17,6,4,17,18
47TOR42034,1/30/2015,TOR,TRUE,BRK,1,2015,47,0,0,0,5,127,122,47,92,0.511,7,26,0.269,26,30,0.867,9,45,22,5,3,9,21,49,101,0.485,4,19,0.211,20,26,0.769,14,50,19,7,4,7,20
48TOR42035,1/31/2015,TOR,TRUE,WAS,1,2015,48,0,1,0,4,120,116,44,88,0.5,11,26,0.423,21,30,0.7,6,34,26,7,8,13,29,37,79,0.468,10,24,0.417,32,41,0.78,12,40,26,8,6,22,24
49TOR42037,2/2/2015,TOR,TRUE,MIL,2,2015,49,1,0,0,-7,75,82,25,78,0.321,7,27,0.259,18,22,0.818,13,46,14,7,3,15,19,33,80,0.413,7,16,0.438,9,17,0.529,7,44,24,8,6,12,18
50TOR42039,2/4/2015,TOR,TRUE,BRK,2,2015,50,1,0,0,-16,93,109,35,79,0.443,10,33,0.303,13,18,0.722,9,38,22,3,4,9,16,40,81,0.494,9,19,0.474,20,23,0.87,10,39,24,7,1,8,17
51TOR42041,2/6/2015,TOR,TRUE,LAC,2,2015,51,1,0,1,16,123,107,40,75,0.533,13,30,0.433,30,37,0.811,10,42,25,7,1,11,19,38,78,0.487,6,23,0.261,25,31,0.806,7,30,21,8,4,8,21
52TOR42043,2/8/2015,TOR,TRUE,SAS,2,2015,52,1,0,0,5,87,82,32,74,0.432,4,13,0.308,19,24,0.792,6,48,18,11,7,14,15,31,93,0.333,7,28,0.25,13,16,0.813,20,52,23,10,6,14,18
53TOR42046,2/11/2015,TOR,TRUE,WAS,2,2015,53,1,0,0,2,95,93,31,76,0.408,11,26,0.423,22,26,0.846,9,37,17,9,5,13,13,39,85,0.459,5,21,0.238,10,16,0.625,15,50,25,7,6,16,15
54TOR42055,2/20/2015,TOR,TRUE,ATL,2,2015,54,0,0,0,25,105,80,43,96,0.448,13,30,0.433,6,8,0.75,15,52,27,15,9,13,20,29,88,0.33,8,38,0.211,14,21,0.667,17,52,19,6,8,22,10
55TOR42056,2/21/2015,TOR,TRUE,HOU,2,2015,55,0,1,1,-22,76,98,25,77,0.325,4,18,0.222,22,28,0.786,7,39,12,17,5,23,24,35,84,0.417,6,29,0.207,22,31,0.71,11,52,22,17,9,23,23
56TOR42058,2/23/2015,TOR,TRUE,NOP,2,2015,56,0,0,0,-3,97,100,35,84,0.417,5,23,0.217,22,31,0.71,16,40,13,12,2,8,15,40,78,0.513,10,22,0.455,10,16,0.625,12,48,27,6,7,17,20
57TOR42059,2/24/2015,TOR,TRUE,DAL,2,2015,57,0,1,0,-7,92,99,38,84,0.452,9,26,0.346,7,11,0.636,7,37,17,10,4,18,20,38,79,0.481,8,19,0.421,15,18,0.833,8,40,17,13,4,19,13
58TOR42062,2/27/2015,TOR,TRUE,GSW,2,2015,58,1,0,1,-24,89,113,31,77,0.403,4,22,0.182,23,28,0.821,8,42,15,6,3,19,17,42,87,0.483,13,28,0.464,16,19,0.842,9,47,31,11,5,12,22
59TOR42063,2/28/2015,TOR,TRUE,NYK,2,2015,59,0,1,1,-5,98,103,34,81,0.42,8,29,0.276,22,28,0.786,10,40,16,7,4,12,27,33,75,0.44,7,19,0.368,30,38,0.789,8,44,21,8,5,11,21
60TOR42065,3/2/2015,TOR,TRUE,PHI,3,2015,60,0,0,1,11,114,103,41,80,0.513,11,27,0.407,21,24,0.875,10,36,24,6,6,9,16,41,78,0.526,8,20,0.4,13,19,0.684,10,36,32,6,6,15,18
61TOR42067,3/4/2015,TOR,TRUE,CLE,3,2015,61,1,0,1,-8,112,120,43,79,0.544,10,21,0.476,16,17,0.941,7,34,24,5,3,8,24,40,78,0.513,15,36,0.417,25,34,0.735,9,35,27,7,3,9,16
62TOR42069,3/6/2015,TOR,TRUE,CHO,3,2015,62,0,0,0,-9,94,103,37,91,0.407,7,22,0.318,13,15,0.867,5,32,21,5,5,5,18,40,85,0.471,5,20,0.25,18,20,0.9,11,56,26,3,5,15,15
63TOR42071,3/8/2015,TOR,TRUE,OKC,3,2015,63,0,0,0,-4,104,108,42,98,0.429,11,27,0.407,9,9,1,12,33,24,12,3,8,21,42,82,0.512,6,21,0.286,18,25,0.72,13,49,30,6,10,18,13
64TOR42073,3/10/2015,TOR,TRUE,SAS,3,2015,64,0,0,0,-10,107,117,43,97,0.443,8,26,0.308,13,18,0.722,18,46,19,6,5,9,26,41,85,0.482,11,18,0.611,24,30,0.8,13,45,24,7,3,11,17
65TOR42076,3/13/2015,TOR,TRUE,MIA,3,2015,65,1,0,0,10,102,92,34,79,0.43,12,33,0.364,22,31,0.71,9,43,26,12,5,17,22,35,79,0.443,5,23,0.217,17,24,0.708,7,44,21,11,5,20,22
66TOR42078,3/15/2015,TOR,TRUE,POR,3,2015,66,1,0,0,-16,97,113,37,78,0.474,5,18,0.278,18,23,0.783,9,42,20,5,3,15,22,45,86,0.523,13,29,0.448,10,16,0.625,7,37,27,6,5,10,15
67TOR42079,3/16/2015,TOR,TRUE,IND,3,2015,67,0,1,0,19,117,98,39,82,0.476,12,23,0.522,27,33,0.818,7,51,19,3,4,11,24,38,88,0.432,2,19,0.105,20,25,0.8,4,36,21,7,4,4,22
68TOR42081,3/18/2015,TOR,TRUE,MIN,3,2015,68,1,0,0,5,105,100,35,79,0.443,12,29,0.414,23,27,0.852,8,39,25,6,3,12,15,42,87,0.483,6,17,0.353,10,15,0.667,12,45,21,7,4,18,20
69TOR42083,3/20/2015,TOR,TRUE,CHI,3,2015,69,0,0,0,-16,92,108,30,79,0.38,10,25,0.4,22,26,0.846,12,36,20,6,4,6,19,42,79,0.532,9,28,0.321,15,17,0.882,13,47,32,4,7,12,21
70TOR42085,3/22/2015,TOR,TRUE,NYK,3,2015,70,1,0,0,17,106,89,39,75,0.52,4,11,0.364,24,29,0.828,8,44,22,4,1,16,14,35,84,0.417,8,19,0.421,11,16,0.688,12,38,24,9,4,11,23
71TOR42087,3/24/2015,TOR,TRUE,DET,3,2015,71,0,0,0,-4,104,108,35,75,0.467,7,23,0.304,27,29,0.931,12,43,19,2,4,12,20,40,93,0.43,12,29,0.414,16,24,0.667,20,42,26,5,3,7,21
72TOR42088,3/25/2015,TOR,TRUE,CHI,3,2015,72,1,1,0,-13,103,116,39,83,0.47,9,21,0.429,16,19,0.842,10,35,16,6,1,7,16,45,74,0.608,12,23,0.522,14,17,0.824,2,31,26,4,6,8,16
73TOR42090,3/27/2015,TOR,TRUE,LAL,3,2015,73,1,0,0,11,94,83,36,75,0.48,7,18,0.389,15,21,0.714,8,40,25,8,4,10,19,29,84,0.345,4,17,0.235,21,29,0.724,16,46,14,6,2,12,19
74TOR42093,3/30/2015,TOR,TRUE,HOU,3,2015,74,1,0,1,3,99,96,35,78,0.449,8,22,0.364,21,27,0.778,12,48,20,9,7,15,26,35,84,0.417,8,27,0.296,18,31,0.581,12,41,21,7,3,13,22
75TOR42095,4/1/2015,TOR,TRUE,MIN,4,2015,75,0,0,0,14,113,99,42,76,0.553,13,30,0.433,16,23,0.696,8,34,25,8,3,12,18,41,77,0.532,5,14,0.357,12,19,0.632,7,32,21,7,5,13,14
76TOR42097,4/3/2015,TOR,TRUE,BRK,4,2015,76,0,0,0,-5,109,114,42,82,0.512,8,26,0.308,17,23,0.739,13,40,24,5,1,14,21,46,88,0.523,5,16,0.313,17,23,0.739,17,41,21,10,1,8,18
77TOR42098,4/4/2015,TOR,TRUE,BOS,4,2015,77,1,1,1,-1,116,117,40,83,0.482,6,23,0.261,30,38,0.789,9,46,15,7,4,16,22,47,97,0.485,8,26,0.308,15,22,0.682,12,44,26,10,4,15,28
78TOR42102,4/8/2015,TOR,TRUE,CHO,4,2015,78,0,0,1,18,92,74,33,77,0.429,12,27,0.444,14,19,0.737,9,47,20,5,9,9,19,28,81,0.346,10,22,0.455,8,11,0.727,9,35,15,4,5,8,15
79TOR42104,4/10/2015,TOR,TRUE,ORL,4,2015,79,0,0,0,2,101,99,39,94,0.415,9,30,0.3,14,15,0.933,17,46,22,8,1,15,15,41,89,0.461,7,20,0.35,10,10,1,14,46,21,11,4,16,19
80TOR42105,4/11/2015,TOR,TRUE,MIA,4,2015,80,0,1,0,3,107,104,35,83,0.422,9,26,0.346,28,37,0.757,15,47,12,7,3,7,31,37,81,0.457,6,20,0.3,24,44,0.545,14,47,14,3,8,7,25
81TOR42108,4/14/2015,TOR,TRUE,BOS,4,2015,81,0,0,0,-2,93,95,35,80,0.438,9,24,0.375,14,20,0.7,7,43,17,9,9,18,18,38,99,0.384,6,27,0.222,13,15,0.867,17,50,24,7,6,14,19
82TOR42109,4/15/2015,TOR,TRUE,CHO,4,2015,82,1,1,0,5,92,87,38,77,0.494,12,33,0.364,4,4,1,5,32,27,8,3,11,16,30,71,0.423,12,33,0.364,15,16,0.938,8,36,15,8,3,12,10
1TOR42305,10/28/2015,TOR,TRUE,IND,10,2015,1,1,0,0,7,106,99,36,80,0.45,7,18,0.389,27,39,0.692,9,50,19,8,2,20,24,32,86,0.372,9,23,0.391,26,31,0.839,8,40,23,14,3,13,30
2TOR42307,10/30/2015,TOR,TRUE,BOS,10,2015,2,0,0,0,10,113,103,36,82,0.439,11,26,0.423,30,35,0.857,9,53,23,11,3,21,33,32,85,0.376,7,26,0.269,32,41,0.78,7,38,23,14,3,17,28
3TOR42309,11/1/2015,TOR,TRUE,MIL,11,2015,3,1,0,0,19,106,87,41,90,0.456,11,25,0.44,13,20,0.65,18,46,22,12,3,13,19,29,69,0.42,5,19,0.263,24,24,1,7,33,21,6,8,18,21
4TOR42311,11/3/2015,TOR,TRUE,DAL,11,2015,4,0,0,0,11,102,91,37,82,0.451,5,17,0.294,23,26,0.885,10,47,18,8,6,16,26,33,86,0.384,7,23,0.304,18,25,0.72,14,44,20,5,3,15,25
5TOR42312,11/4/2015,TOR,TRUE,OKC,11,2015,5,0,1,0,5,103,98,33,79,0.418,5,14,0.357,32,39,0.821,12,45,12,14,3,14,16,39,82,0.476,8,23,0.348,12,14,0.857,11,41,26,8,10,19,29
6TOR42314,11/6/2015,TOR,TRUE,ORL,11,2015,6,0,0,0,-5,87,92,30,86,0.349,5,23,0.217,22,29,0.759,15,44,13,5,5,9,18,33,77,0.429,9,25,0.36,17,22,0.773,6,40,22,4,4,12,25
7TOR42316,11/8/2015,TOR,TRUE,MIA,11,2015,7,0,0,0,-20,76,96,28,71,0.394,3,19,0.158,17,22,0.773,7,38,17,8,5,16,21,35,83,0.422,8,20,0.4,18,25,0.72,13,48,18,8,8,10,20
8TOR42318,11/10/2015,TOR,TRUE,NYK,11,2015,8,1,0,0,-2,109,111,37,84,0.44,4,17,0.235,31,39,0.795,14,49,25,7,6,11,17,42,95,0.442,11,23,0.478,16,18,0.889,13,44,22,8,7,9,27
9TOR42319,11/11/2015,TOR,TRUE,PHI,11,2015,9,0,1,0,16,119,103,43,89,0.483,5,18,0.278,28,31,0.903,17,56,22,7,7,8,18,40,87,0.46,12,29,0.414,11,17,0.647,11,37,28,2,7,11,24
10TOR42321,11/13/2015,TOR,TRUE,NOP,11,2015,10,1,0,0,19,100,81,34,77,0.442,9,21,0.429,23,27,0.852,13,48,19,8,5,15,19,30,82,0.366,7,23,0.304,14,20,0.7,10,38,15,10,4,14,22
11TOR42323,11/15/2015,TOR,TRUE,SAC,11,2015,11,0,0,0,-6,101,107,38,87,0.437,15,31,0.484,10,14,0.714,7,36,18,13,1,15,20,39,76,0.513,10,25,0.4,19,24,0.792,9,42,23,8,5,19,19
12TOR42325,11/17/2015,TOR,TRUE,GSW,11,2015,12,0,0,0,-5,110,115,37,79,0.468,6,18,0.333,30,39,0.769,12,40,18,11,2,18,25,43,80,0.538,11,29,0.379,18,27,0.667,9,34,31,10,6,20,29
13TOR42326,11/18/2015,TOR,TRUE,UTA,11,2015,13,0,1,0,-4,89,93,34,80,0.425,5,20,0.25,16,18,0.889,9,37,14,10,4,14,17,35,72,0.486,7,22,0.318,16,22,0.727,7,41,15,9,5,17,20
14TOR42328,11/20/2015,TOR,TRUE,LAL,11,2015,14,0,0,0,11,102,91,34,78,0.436,15,33,0.455,19,24,0.792,12,41,21,7,3,12,15,35,77,0.455,8,25,0.32,13,17,0.765,9,41,21,8,4,15,18
15TOR42330,11/22/2015,TOR,TRUE,LAC,11,2015,15,0,0,0,11,91,80,29,78,0.372,4,17,0.235,29,31,0.935,14,46,15,8,0,14,19,29,74,0.392,7,32,0.219,15,20,0.75,12,42,21,9,9,19,30
16TOR42333,11/25/2015,TOR,TRUE,CLE,11,2015,16,1,0,0,4,103,99,40,79,0.506,11,25,0.44,12,22,0.545,6,40,14,8,5,9,15,36,82,0.439,14,29,0.483,13,16,0.813,9,42,22,4,2,10,20
17TOR42336,11/28/2015,TOR,TRUE,WAS,11,2015,17,0,0,1,2,84,82,31,72,0.431,11,24,0.458,11,14,0.786,6,48,17,8,7,22,21,27,82,0.329,7,23,0.304,21,27,0.778,10,42,20,11,3,14,16
18TOR42337,11/29/2015,TOR,TRUE,PHO,11,2015,18,1,1,0,-5,102,107,38,86,0.442,12,29,0.414,14,17,0.824,8,43,19,6,7,11,17,40,94,0.426,11,27,0.407,16,20,0.8,13,50,24,4,9,9,15
19TOR42340,12/2/2015,TOR,TRUE,ATL,12,2015,19,0,0,0,10,96,86,36,79,0.456,6,25,0.24,18,24,0.75,8,50,12,10,5,12,18,33,90,0.367,8,27,0.296,12,16,0.75,13,43,22,8,7,12,20
20TOR42341,12/3/2015,TOR,TRUE,DEN,12,2015,20,1,1,1,-1,105,106,39,92,0.424,8,27,0.296,19,22,0.864,9,39,21,9,3,4,16,38,81,0.469,12,27,0.444,18,18,1,6,42,30,2,4,11,19
21TOR42343,12/5/2015,TOR,TRUE,GSW,12,2015,21,1,0,0,-3,109,112,40,91,0.44,8,20,0.4,21,26,0.808,11,38,21,9,3,6,27,35,73,0.479,16,30,0.533,26,36,0.722,8,43,22,2,5,12,24
22TOR42345,12/7/2015,TOR,TRUE,LAL,12,2015,22,1,0,1,9,102,93,34,74,0.459,9,25,0.36,25,32,0.781,8,38,18,7,2,7,13,34,83,0.41,7,19,0.368,18,20,0.9,14,47,14,4,4,15,23
23TOR42347,12/9/2015,TOR,TRUE,SAS,12,2015,23,1,0,0,3,97,94,37,64,0.578,3,10,0.3,20,22,0.909,4,34,23,10,2,20,24,34,76,0.447,7,25,0.28,19,24,0.792,13,35,23,10,2,17,19
24TOR42349,12/11/2015,TOR,TRUE,MIL,12,2015,24,1,0,0,7,90,83,34,70,0.486,7,20,0.35,15,23,0.652,7,39,16,9,8,16,23,33,80,0.413,4,11,0.364,13,16,0.813,10,40,19,9,4,15,19
25TOR42351,12/13/2015,TOR,TRUE,PHI,12,2015,25,1,0,0,20,96,76,32,78,0.41,7,22,0.318,25,34,0.735,8,41,14,11,9,8,15,28,84,0.333,10,28,0.357,10,14,0.714,15,52,18,1,9,22,20
26TOR42352,12/14/2015,TOR,TRUE,IND,12,2015,26,0,1,0,-16,90,106,29,79,0.367,10,28,0.357,22,26,0.846,15,45,10,9,6,18,21,41,86,0.477,10,22,0.455,14,16,0.875,10,44,14,8,3,14,21
27TOR42355,12/17/2015,TOR,TRUE,CHO,12,2015,27,0,0,1,-10,99,109,35,97,0.361,9,39,0.231,20,28,0.714,9,46,18,7,10,8,22,37,85,0.435,10,29,0.345,25,31,0.806,6,51,23,5,9,13,23
28TOR42356,12/18/2015,TOR,TRUE,MIA,12,2015,28,0,1,0,14,108,94,41,80,0.513,8,21,0.381,18,22,0.818,6,38,18,11,5,7,12,35,74,0.473,9,25,0.36,15,17,0.882,4,34,19,4,6,13,19
29TOR42358,12/20/2015,TOR,TRUE,SAC,12,2015,29,1,0,0,-10,94,104,35,94,0.372,8,29,0.276,16,17,0.941,13,49,12,8,3,12,18,40,76,0.526,9,21,0.429,15,24,0.625,5,42,26,8,8,15,19
30TOR42360,12/22/2015,TOR,TRUE,DAL,12,2015,30,1,0,0,4,103,99,35,74,0.473,12,26,0.462,21,27,0.778,10,53,20,4,4,17,19,40,92,0.435,11,29,0.379,8,11,0.727,4,34,23,8,7,6,25
31TOR42364,12/26/2015,TOR,TRUE,MIL,12,2015,31,0,0,0,21,111,90,42,81,0.519,13,29,0.448,14,19,0.737,9,44,31,7,10,8,17,34,81,0.42,6,14,0.429,16,18,0.889,9,38,25,3,5,13,17
32TOR42366,12/28/2015,TOR,TRUE,CHI,12,2015,32,0,0,0,-7,97,104,38,88,0.432,6,20,0.3,15,24,0.625,11,46,23,5,5,7,19,40,87,0.46,8,21,0.381,16,24,0.667,11,49,23,4,10,10,15
33TOR42368,12/30/2015,TOR,TRUE,WAS,12,2015,33,1,0,0,3,94,91,28,82,0.341,6,24,0.25,32,39,0.821,15,55,14,5,6,16,16,35,87,0.402,8,22,0.364,13,17,0.765,8,44,24,8,4,10,27
34TOR42370,1/1/2016,TOR,FALSE,CHO,1,2016,34,1,0,0,10,104,94,36,91,0.396,15,33,0.455,17,18,0.944,20,54,21,6,4,13,19,34,85,0.4,10,32,0.313,16,18,0.889,14,43,15,7,7,10,16
35TOR42372,1/3/2016,TOR,FALSE,CHI,1,2016,35,1,0,0,-2,113,115,42,92,0.457,13,31,0.419,16,19,0.842,13,37,21,6,8,8,19,42,82,0.512,9,21,0.429,22,25,0.88,8,42,23,4,8,11,18
36TOR42373,1/4/2016,TOR,FALSE,CLE,1,2016,36,0,1,0,-22,100,122,36,73,0.493,8,19,0.421,20,29,0.69,8,26,24,9,5,9,19,41,74,0.554,17,33,0.515,23,26,0.885,11,40,25,6,4,13,22
37TOR42375,1/6/2016,TOR,FALSE,BRK,1,2016,37,0,0,0,17,91,74,35,80,0.438,4,22,0.182,17,18,0.944,12,49,16,12,7,17,15,31,78,0.397,5,16,0.313,7,12,0.583,6,39,18,8,4,18,18
38TOR42377,1/8/2016,TOR,FALSE,WAS,1,2016,38,0,0,0,9,97,88,34,75,0.453,5,14,0.357,24,26,0.923,6,47,11,7,13,22,18,33,84,0.393,8,25,0.32,14,15,0.933,7,35,18,9,9,19,22
39TOR42378,1/9/2016,TOR,FALSE,PHI,1,2016,39,0,1,0,13,108,95,41,75,0.547,5,17,0.294,21,27,0.778,6,37,19,7,7,13,16,39,80,0.488,11,17,0.647,6,14,0.429,9,35,26,9,5,13,23
40TOR42383,1/14/2016,TOR,FALSE,ORL,1,2016,40,0,0,0,3,106,103,37,90,0.411,8,24,0.333,24,31,0.774,11,47,20,11,11,10,16,44,97,0.454,9,23,0.391,6,8,0.75,6,46,28,4,9,15,22
41TOR42387,1/18/2016,TOR,FALSE,BRK,1,2016,41,1,0,0,12,112,100,43,85,0.506,13,24,0.542,13,18,0.722,8,36,24,8,4,7,17,39,76,0.513,5,14,0.357,17,19,0.895,8,40,24,4,4,14,18
42TOR42389,1/20/2016,TOR,FALSE,BOS,1,2016,42,1,0,0,6,115,109,46,83,0.554,11,29,0.379,12,17,0.706,9,37,23,7,5,13,15,43,85,0.506,12,26,0.462,11,15,0.733,8,33,30,8,1,14,19
43TOR42391,1/22/2016,TOR,TRUE,MIA,1,2016,43,1,0,0,20,101,81,35,75,0.467,13,25,0.52,18,21,0.857,6,41,19,4,8,12,15,33,81,0.407,4,17,0.235,11,17,0.647,14,42,13,4,2,12,16
44TOR42393,1/24/2016,TOR,TRUE,LAC,1,2016,44,1,0,0,18,112,94,41,83,0.494,12,22,0.545,18,26,0.692,8,44,19,8,3,15,26,34,76,0.447,8,26,0.308,18,30,0.6,7,34,21,6,3,13,28
45TOR42395,1/26/2016,TOR,TRUE,WAS,1,2016,45,1,0,1,17,106,89,35,79,0.443,11,29,0.379,25,32,0.781,11,48,20,7,3,15,22,32,78,0.41,4,15,0.267,21,28,0.75,7,35,20,7,3,11,24
46TOR42397,1/28/2016,TOR,TRUE,NYK,1,2016,46,1,0,0,10,103,93,37,85,0.435,8,20,0.4,21,29,0.724,15,50,21,7,11,10,19,38,87,0.437,7,18,0.389,10,20,0.5,12,40,20,6,8,9,19
47TOR42399,1/30/2016,TOR,TRUE,DET,1,2016,47,1,0,1,4,111,107,36,78,0.462,4,14,0.286,35,47,0.745,13,45,12,9,3,13,20,39,87,0.448,9,29,0.31,20,34,0.588,10,39,9,10,6,11,29
48TOR42401,2/1/2016,TOR,TRUE,DEN,2,2016,48,0,0,0,-19,93,112,29,78,0.372,8,25,0.32,27,39,0.692,9,35,13,13,6,12,17,45,83,0.542,10,22,0.455,12,15,0.8,7,49,28,6,5,19,25
49TOR42402,2/2/2016,TOR,TRUE,PHO,2,2016,49,0,1,0,7,104,97,35,74,0.473,9,27,0.333,25,32,0.781,8,35,15,9,3,12,22,37,79,0.468,12,31,0.387,11,15,0.733,8,38,23,5,4,16,26
50TOR42404,2/4/2016,TOR,TRUE,POR,2,2016,50,0,0,0,7,110,103,40,85,0.471,12,19,0.632,18,25,0.72,12,45,23,7,6,14,18,38,81,0.469,10,25,0.4,17,23,0.739,10,40,21,8,6,14,20
51TOR42408,2/8/2016,TOR,TRUE,DET,2,2016,51,0,0,0,14,103,89,39,70,0.557,11,20,0.55,14,17,0.824,2,36,22,11,2,15,22,36,80,0.45,8,28,0.286,9,17,0.529,11,39,22,7,2,16,18
52TOR42410,2/10/2016,TOR,TRUE,MIN,2,2016,52,0,0,0,-5,112,117,39,86,0.453,10,31,0.323,24,32,0.75,11,40,19,3,10,6,34,35,76,0.461,4,14,0.286,43,53,0.811,12,45,22,5,6,7,21
53TOR42419,2/19/2016,TOR,TRUE,CHI,2,2016,53,0,0,1,-10,106,116,38,88,0.432,5,18,0.278,25,34,0.735,11,45,22,7,7,8,19,48,93,0.516,7,16,0.438,13,20,0.65,11,49,32,4,6,9,27
54TOR42421,2/21/2016,TOR,TRUE,MEM,2,2016,54,1,0,0,13,98,85,33,81,0.407,7,28,0.25,25,31,0.806,9,47,12,4,2,12,22,28,76,0.368,3,20,0.15,26,32,0.813,10,44,13,6,3,13,25
55TOR42422,2/22/2016,TOR,TRUE,NYK,2,2016,55,0,1,0,27,122,95,46,87,0.529,11,25,0.44,19,25,0.76,13,47,26,7,6,6,19,37,84,0.44,6,20,0.3,15,23,0.652,12,40,18,2,3,8,20
56TOR42424,2/24/2016,TOR,TRUE,MIN,2,2016,56,1,0,0,9,114,105,41,85,0.482,10,26,0.385,22,26,0.846,13,39,21,7,7,12,22,37,74,0.5,6,10,0.6,25,33,0.758,11,36,25,8,4,15,22
57TOR42426,2/26/2016,TOR,TRUE,CLE,2,2016,57,1,0,0,2,99,97,37,73,0.507,6,17,0.353,19,26,0.731,5,34,18,6,0,11,23,35,74,0.473,12,24,0.5,15,21,0.714,10,39,21,4,0,14,26
58TOR42428,2/28/2016,TOR,TRUE,DET,2,2016,58,0,0,1,-13,101,114,39,80,0.488,10,21,0.476,13,18,0.722,8,32,21,5,1,5,24,41,71,0.577,12,23,0.522,20,27,0.741,7,38,28,2,1,10,20
59TOR42431,3/2/2016,TOR,TRUE,UTA,3,2016,59,1,0,0,10,104,94,40,80,0.5,6,22,0.273,18,21,0.857,10,45,12,7,5,9,18,37,83,0.446,10,26,0.385,10,16,0.625,10,33,21,6,6,9,21
60TOR42433,3/4/2016,TOR,TRUE,POR,3,2016,60,1,0,0,2,117,115,34,67,0.507,6,12,0.5,43,54,0.796,9,38,12,5,4,13,30,39,83,0.47,11,27,0.407,26,35,0.743,10,36,14,5,3,11,35
61TOR42435,3/6/2016,TOR,TRUE,HOU,3,2016,61,1,0,1,-6,107,113,37,77,0.481,12,33,0.364,21,27,0.778,7,42,27,8,6,15,24,38,78,0.487,13,29,0.448,24,37,0.649,8,37,27,9,4,10,21
62TOR42437,3/8/2016,TOR,TRUE,BRK,3,2016,62,1,0,0,5,104,99,37,78,0.474,10,23,0.435,20,25,0.8,12,40,24,9,7,16,15,42,82,0.512,6,12,0.5,9,9,1,6,29,23,7,8,15,22
63TOR42439,3/10/2016,TOR,TRUE,ATL,3,2016,63,1,0,0,8,104,96,38,82,0.463,7,24,0.292,21,29,0.724,11,48,16,6,3,13,24,35,82,0.427,7,23,0.304,19,27,0.704,6,33,17,8,5,11,24
64TOR42441,3/12/2016,TOR,TRUE,MIA,3,2016,64,1,0,1,8,112,104,37,84,0.44,6,18,0.333,32,38,0.842,7,42,17,10,7,13,23,37,98,0.378,9,25,0.36,21,26,0.808,16,47,19,9,5,13,30
65TOR42443,3/14/2016,TOR,TRUE,CHI,3,2016,65,1,0,0,-2,107,109,37,83,0.446,6,20,0.3,27,31,0.871,10,42,12,5,9,5,18,41,83,0.494,9,25,0.36,18,20,0.9,8,38,23,2,7,8,22
66TOR42444,3/15/2016,TOR,TRUE,MIL,3,2016,66,0,1,0,18,107,89,39,83,0.47,14,30,0.467,15,17,0.882,13,48,27,4,8,9,23,34,77,0.442,2,13,0.154,19,26,0.731,10,37,18,8,3,7,16
